SKU,LOC,FECHA,UNI
Art01,LOC_308,18/05/2019,1
Art02,LOC_308,18/05/2019,1
Art03,LOC_310,18/05/2019,1
Art03,LOC_311,18/05/2019,1
Art08,LOC_311,18/05/2019,1
Art01,LOC_312,18/05/2019,3
Art04,LOC_312,18/05/2019,2
Art08,LOC_312,18/05/2019,1
Art01,LOC_314,18/05/2019,1
Art04,LOC_314,18/05/2019,2
Art04,LOC_315,18/05/2019,1
Art08,LOC_315,18/05/2019,1
Art09,LOC_315,18/05/2019,1
Art10,LOC_315,18/05/2019,1
Art04,LOC_316,18/05/2019,1
Art05,LOC_316,18/05/2019,1
Art09,LOC_316,18/05/2019,1
Art06,LOC_317,18/05/2019,2
Art01,LOC_319,18/05/2019,1
Art02,LOC_319,18/05/2019,1
Art03,LOC_319,18/05/2019,2
Art04,LOC_319,18/05/2019,4
Art05,LOC_319,18/05/2019,5
Art06,LOC_319,18/05/2019,1
Art07,LOC_319,18/05/2019,1
Art08,LOC_319,18/05/2019,1
Art09,LOC_319,18/05/2019,2
Art10,LOC_319,18/05/2019,2
Art02,LOC_320,18/05/2019,1
Art03,LOC_320,18/05/2019,5
Art04,LOC_320,18/05/2019,5
Art05,LOC_320,18/05/2019,1
Art06,LOC_320,18/05/2019,1
Art08,LOC_320,18/05/2019,4
Art09,LOC_320,18/05/2019,2
Art01,LOC_322,18/05/2019,3
Art03,LOC_322,18/05/2019,1
Art08,LOC_322,18/05/2019,1
Art09,LOC_322,18/05/2019,1
Art04,LOC_323,18/05/2019,1
Art02,LOC_325,18/05/2019,2
Art05,LOC_325,18/05/2019,1
Art08,LOC_325,18/05/2019,1
Art07,LOC_327,18/05/2019,1
Art03,LOC_328,18/05/2019,1
Art03,LOC_329,18/05/2019,1
Art04,LOC_329,18/05/2019,1
Art06,LOC_329,18/05/2019,1
Art08,LOC_329,18/05/2019,1
Art01,LOC_330,18/05/2019,1
Art03,LOC_330,18/05/2019,1
Art04,LOC_330,18/05/2019,1
Art08,LOC_331,18/05/2019,1
Art03,LOC_332,18/05/2019,1
Art05,LOC_333,18/05/2019,3
Art08,LOC_333,18/05/2019,1
Art02,LOC_334,18/05/2019,4
Art03,LOC_334,18/05/2019,3
Art04,LOC_334,18/05/2019,1
Art05,LOC_334,18/05/2019,2
Art06,LOC_334,18/05/2019,1
Art08,LOC_334,18/05/2019,1
Art10,LOC_334,18/05/2019,3
Art02,LOC_336,18/05/2019,1
Art05,LOC_336,18/05/2019,1
Art07,LOC_336,18/05/2019,1
Art01,LOC_338,18/05/2019,3
Art01,LOC_341,18/05/2019,2
Art05,LOC_341,18/05/2019,1
Art03,LOC_343,18/05/2019,2
Art10,LOC_343,18/05/2019,2
Art01,LOC_344,18/05/2019,3
Art04,LOC_344,18/05/2019,1
Art05,LOC_344,18/05/2019,1
Art08,LOC_344,18/05/2019,1
Art09,LOC_344,18/05/2019,1
Art10,LOC_344,18/05/2019,1
Art05,LOC_345,18/05/2019,1
Art04,LOC_346,18/05/2019,1
Art03,LOC_348,18/05/2019,1
Art03,LOC_349,18/05/2019,1
Art07,LOC_349,18/05/2019,1
Art09,LOC_349,18/05/2019,1
Art02,LOC_350,18/05/2019,1
Art05,LOC_350,18/05/2019,2
Art07,LOC_350,18/05/2019,1
Art01,LOC_351,18/05/2019,1
Art02,LOC_351,18/05/2019,1
Art03,LOC_351,18/05/2019,4
Art04,LOC_351,18/05/2019,1
Art05,LOC_351,18/05/2019,1
Art06,LOC_351,18/05/2019,1
Art07,LOC_351,18/05/2019,1
Art08,LOC_351,18/05/2019,3
Art09,LOC_351,18/05/2019,1
Art02,LOC_352,18/05/2019,2
Art03,LOC_352,18/05/2019,1
Art04,LOC_352,18/05/2019,3
Art05,LOC_352,18/05/2019,2
Art06,LOC_352,18/05/2019,1
Art07,LOC_352,18/05/2019,2
Art08,LOC_352,18/05/2019,1
Art04,LOC_353,18/05/2019,1
Art01,LOC_355,18/05/2019,3
Art06,LOC_355,18/05/2019,1
Art01,LOC_357,18/05/2019,2
Art02,LOC_357,18/05/2019,1
Art03,LOC_357,18/05/2019,2
Art04,LOC_357,18/05/2019,1
Art02,LOC_358,18/05/2019,1
Art06,LOC_358,18/05/2019,1
Art03,LOC_359,18/05/2019,1
Art01,LOC_360,18/05/2019,3
Art07,LOC_360,18/05/2019,1
Art02,LOC_361,18/05/2019,1
Art06,LOC_361,18/05/2019,1
Art02,LOC_363,18/05/2019,1
Art03,LOC_363,18/05/2019,1
Art02,LOC_364,18/05/2019,1
Art04,LOC_364,18/05/2019,1
Art05,LOC_364,18/05/2019,1
Art01,LOC_365,18/05/2019,5
Art02,LOC_365,18/05/2019,1
Art03,LOC_365,18/05/2019,3
Art04,LOC_365,18/05/2019,1
Art05,LOC_365,18/05/2019,1
Art06,LOC_365,18/05/2019,2
Art07,LOC_365,18/05/2019,1
Art08,LOC_365,18/05/2019,2
Art03,LOC_366,18/05/2019,1
Art04,LOC_366,18/05/2019,2
Art06,LOC_366,18/05/2019,1
Art02,LOC_367,18/05/2019,1
Art09,LOC_367,18/05/2019,2
Art04,LOC_368,18/05/2019,2
Art05,LOC_368,18/05/2019,1
Art06,LOC_368,18/05/2019,1
Art07,LOC_368,18/05/2019,1
Art08,LOC_368,18/05/2019,1
Art09,LOC_368,18/05/2019,1
Art02,LOC_369,18/05/2019,1
Art03,LOC_369,18/05/2019,4
Art05,LOC_369,18/05/2019,2
Art06,LOC_369,18/05/2019,4
Art07,LOC_369,18/05/2019,1
Art01,LOC_370,18/05/2019,1
Art02,LOC_370,18/05/2019,1
Art06,LOC_370,18/05/2019,2
Art07,LOC_371,18/05/2019,1
Art01,LOC_372,18/05/2019,1
Art04,LOC_372,18/05/2019,2
Art03,LOC_373,18/05/2019,5
Art05,LOC_373,18/05/2019,1
Art07,LOC_373,18/05/2019,2
Art03,LOC_374,18/05/2019,2
Art04,LOC_375,18/05/2019,1
Art02,LOC_376,18/05/2019,1
Art09,LOC_376,18/05/2019,1
Art03,LOC_377,18/05/2019,2
Art04,LOC_377,18/05/2019,1
Art05,LOC_377,18/05/2019,1
Art02,LOC_378,18/05/2019,3
Art03,LOC_378,18/05/2019,1
Art04,LOC_378,18/05/2019,1
Art06,LOC_378,18/05/2019,1
Art07,LOC_378,18/05/2019,1
Art03,LOC_379,18/05/2019,4
Art05,LOC_379,18/05/2019,2
Art09,LOC_379,18/05/2019,2
Art10,LOC_379,18/05/2019,1
Art05,LOC_380,18/05/2019,1
Art06,LOC_380,18/05/2019,1
Art07,LOC_380,18/05/2019,1
Art07,LOC_382,18/05/2019,2
Art10,LOC_382,18/05/2019,1
Art03,LOC_383,18/05/2019,1
Art06,LOC_383,18/05/2019,1
Art06,LOC_384,18/05/2019,1
Art05,LOC_385,18/05/2019,2
Art02,LOC_387,18/05/2019,2
Art01,LOC_388,18/05/2019,2
Art06,LOC_389,18/05/2019,1
Art08,LOC_389,18/05/2019,1
Art09,LOC_389,18/05/2019,1
Art06,LOC_390,18/05/2019,1
Art02,LOC_391,18/05/2019,1
Art03,LOC_391,18/05/2019,1
Art05,LOC_391,18/05/2019,1
Art07,LOC_391,18/05/2019,1
Art09,LOC_393,18/05/2019,1
Art02,LOC_394,18/05/2019,2
Art06,LOC_394,18/05/2019,1
Art07,LOC_394,18/05/2019,1
Art08,LOC_394,18/05/2019,3
Art10,LOC_394,18/05/2019,1
Art04,LOC_395,18/05/2019,1
Art06,LOC_395,18/05/2019,2
Art03,LOC_396,18/05/2019,2
Art04,LOC_397,18/05/2019,1
Art05,LOC_397,18/05/2019,2
Art06,LOC_398,18/05/2019,1
Art03,LOC_399,18/05/2019,1
Art05,LOC_399,18/05/2019,1
Art08,LOC_399,18/05/2019,1
Art03,LOC_400,18/05/2019,1
Art05,LOC_400,18/05/2019,1
Art06,LOC_400,18/05/2019,1
Art08,LOC_400,18/05/2019,1
Art10,LOC_400,18/05/2019,1
Art05,LOC_401,18/05/2019,1
Art05,LOC_402,18/05/2019,1
Art03,LOC_403,18/05/2019,1
Art04,LOC_403,18/05/2019,1
Art02,LOC_404,18/05/2019,1
Art10,LOC_404,18/05/2019,1
Art02,LOC_405,18/05/2019,2
Art03,LOC_405,18/05/2019,3
Art04,LOC_405,18/05/2019,2
Art06,LOC_405,18/05/2019,2
Art07,LOC_405,18/05/2019,1
Art10,LOC_405,18/05/2019,1
Art03,LOC_406,18/05/2019,1
Art06,LOC_406,18/05/2019,1
Art09,LOC_406,18/05/2019,1
Art09,LOC_407,18/05/2019,1
Art02,LOC_408,18/05/2019,1
Art03,LOC_408,18/05/2019,1
Art09,LOC_408,18/05/2019,2
Art03,LOC_409,18/05/2019,2
Art04,LOC_409,18/05/2019,1
Art05,LOC_409,18/05/2019,1
Art06,LOC_409,18/05/2019,1
Art07,LOC_409,18/05/2019,2
Art01,LOC_410,18/05/2019,2
Art02,LOC_410,18/05/2019,1
Art08,LOC_410,18/05/2019,1
Art10,LOC_410,18/05/2019,3
Art02,LOC_412,18/05/2019,1
Art04,LOC_412,18/05/2019,1
Art08,LOC_416,18/05/2019,1
Art01,LOC_420,18/05/2019,3
Art02,LOC_420,18/05/2019,11
Art03,LOC_420,18/05/2019,23
Art04,LOC_420,18/05/2019,4
Art05,LOC_420,18/05/2019,8
Art06,LOC_420,18/05/2019,6
Art07,LOC_420,18/05/2019,10
Art10,LOC_420,18/05/2019,10
Art01,LOC_001,19/05/2019,2
Art02,LOC_001,19/05/2019,1
Art04,LOC_001,19/05/2019,1
Art06,LOC_001,19/05/2019,1
Art07,LOC_001,19/05/2019,1
Art08,LOC_001,19/05/2019,1
Art06,LOC_002,19/05/2019,1
Art03,LOC_003,19/05/2019,3
Art05,LOC_003,19/05/2019,2
Art07,LOC_003,19/05/2019,3
Art09,LOC_003,19/05/2019,2
Art01,LOC_004,19/05/2019,3
Art06,LOC_004,19/05/2019,4
Art03,LOC_005,19/05/2019,1
Art06,LOC_005,19/05/2019,1
Art02,LOC_006,19/05/2019,4
Art03,LOC_006,19/05/2019,3
Art07,LOC_006,19/05/2019,1
Art05,LOC_007,19/05/2019,1
Art06,LOC_007,19/05/2019,2
Art09,LOC_007,19/05/2019,1
Art10,LOC_007,19/05/2019,1
Art02,LOC_008,19/05/2019,1
Art03,LOC_009,19/05/2019,1
Art09,LOC_009,19/05/2019,1
Art10,LOC_009,19/05/2019,1
Art07,LOC_010,19/05/2019,1
Art10,LOC_011,19/05/2019,3
Art01,LOC_012,19/05/2019,3
Art02,LOC_012,19/05/2019,4
Art03,LOC_012,19/05/2019,2
Art05,LOC_012,19/05/2019,3
Art08,LOC_012,19/05/2019,2
Art10,LOC_012,19/05/2019,1
Art02,LOC_013,19/05/2019,1
Art05,LOC_013,19/05/2019,1
Art06,LOC_013,19/05/2019,2
Art07,LOC_013,19/05/2019,1
Art08,LOC_013,19/05/2019,1
Art09,LOC_013,19/05/2019,1
Art03,LOC_014,19/05/2019,1
Art10,LOC_014,19/05/2019,1
Art02,LOC_015,19/05/2019,2
Art03,LOC_015,19/05/2019,3
Art06,LOC_015,19/05/2019,2
Art10,LOC_015,19/05/2019,1
Art02,LOC_016,19/05/2019,1
Art06,LOC_016,19/05/2019,1
Art02,LOC_017,19/05/2019,3
Art03,LOC_017,19/05/2019,3
Art04,LOC_017,19/05/2019,1
Art06,LOC_017,19/05/2019,1
Art07,LOC_017,19/05/2019,1
Art10,LOC_017,19/05/2019,1
Art01,LOC_018,19/05/2019,1
Art03,LOC_018,19/05/2019,2
Art07,LOC_018,19/05/2019,1
Art01,LOC_020,19/05/2019,4
Art05,LOC_020,19/05/2019,1
Art08,LOC_020,19/05/2019,1
Art06,LOC_021,19/05/2019,1
Art08,LOC_021,19/05/2019,1
Art01,LOC_022,19/05/2019,1
Art03,LOC_022,19/05/2019,1
Art06,LOC_022,19/05/2019,1
Art02,LOC_023,19/05/2019,2
Art03,LOC_023,19/05/2019,3
Art04,LOC_023,19/05/2019,1
Art10,LOC_023,19/05/2019,1
Art06,LOC_024,19/05/2019,1
Art07,LOC_024,19/05/2019,1
Art08,LOC_024,19/05/2019,1
Art09,LOC_024,19/05/2019,1
Art05,LOC_025,19/05/2019,2
Art06,LOC_025,19/05/2019,1
Art02,LOC_027,19/05/2019,1
Art04,LOC_027,19/05/2019,1
Art09,LOC_028,19/05/2019,1
Art08,LOC_029,19/05/2019,1
Art02,LOC_030,19/05/2019,3
Art03,LOC_030,19/05/2019,2
Art10,LOC_030,19/05/2019,1
Art01,LOC_031,19/05/2019,2
Art02,LOC_031,19/05/2019,3
Art03,LOC_031,19/05/2019,3
Art04,LOC_031,19/05/2019,1
Art06,LOC_031,19/05/2019,2
Art07,LOC_031,19/05/2019,1
Art10,LOC_031,19/05/2019,3
Art01,LOC_032,19/05/2019,3
Art02,LOC_032,19/05/2019,2
Art04,LOC_032,19/05/2019,1
Art05,LOC_032,19/05/2019,1
Art06,LOC_032,19/05/2019,2
Art10,LOC_032,19/05/2019,1
Art01,LOC_033,19/05/2019,1
Art03,LOC_033,19/05/2019,6
Art04,LOC_033,19/05/2019,2
Art05,LOC_033,19/05/2019,1
Art02,LOC_034,19/05/2019,1
Art03,LOC_034,19/05/2019,1
Art05,LOC_034,19/05/2019,2
Art06,LOC_034,19/05/2019,2
Art07,LOC_034,19/05/2019,3
Art08,LOC_034,19/05/2019,2
Art09,LOC_034,19/05/2019,1
Art02,LOC_035,19/05/2019,2
Art04,LOC_035,19/05/2019,1
Art06,LOC_035,19/05/2019,1
Art10,LOC_035,19/05/2019,1
Art01,LOC_036,19/05/2019,1
Art02,LOC_036,19/05/2019,2
Art03,LOC_036,19/05/2019,2
Art04,LOC_036,19/05/2019,1
Art05,LOC_036,19/05/2019,4
Art06,LOC_036,19/05/2019,3
Art01,LOC_037,19/05/2019,6
Art03,LOC_037,19/05/2019,3
Art06,LOC_037,19/05/2019,2
Art08,LOC_037,19/05/2019,1
Art09,LOC_037,19/05/2019,1
Art02,LOC_038,19/05/2019,1
Art06,LOC_038,19/05/2019,1
Art01,LOC_039,19/05/2019,1
Art03,LOC_039,19/05/2019,1
Art04,LOC_039,19/05/2019,1
Art07,LOC_039,19/05/2019,1
Art08,LOC_039,19/05/2019,1
Art09,LOC_039,19/05/2019,1
Art02,LOC_040,19/05/2019,1
Art04,LOC_040,19/05/2019,2
Art09,LOC_040,19/05/2019,1
Art02,LOC_041,19/05/2019,3
Art03,LOC_041,19/05/2019,4
Art05,LOC_041,19/05/2019,1
Art10,LOC_041,19/05/2019,1
Art02,LOC_042,19/05/2019,1
Art06,LOC_042,19/05/2019,4
Art08,LOC_042,19/05/2019,1
Art01,LOC_043,19/05/2019,3
Art05,LOC_043,19/05/2019,1
Art09,LOC_043,19/05/2019,1
Art01,LOC_045,19/05/2019,4
Art03,LOC_045,19/05/2019,1
Art05,LOC_045,19/05/2019,1
Art06,LOC_045,19/05/2019,1
Art02,LOC_046,19/05/2019,1
Art03,LOC_046,19/05/2019,1
Art04,LOC_046,19/05/2019,4
Art05,LOC_046,19/05/2019,1
Art06,LOC_046,19/05/2019,2
Art08,LOC_046,19/05/2019,1
Art10,LOC_046,19/05/2019,1
Art01,LOC_047,19/05/2019,3
Art07,LOC_047,19/05/2019,1
Art01,LOC_048,19/05/2019,2
Art03,LOC_048,19/05/2019,1
Art07,LOC_048,19/05/2019,1
Art08,LOC_048,19/05/2019,1
Art07,LOC_049,19/05/2019,1
Art05,LOC_050,19/05/2019,2
Art10,LOC_050,19/05/2019,1
Art03,LOC_051,19/05/2019,3
Art06,LOC_051,19/05/2019,1
Art07,LOC_051,19/05/2019,1
Art09,LOC_051,19/05/2019,1
Art10,LOC_051,19/05/2019,1
Art07,LOC_052,19/05/2019,1
Art08,LOC_052,19/05/2019,1
Art02,LOC_053,19/05/2019,1
Art04,LOC_053,19/05/2019,1
Art05,LOC_053,19/05/2019,3
Art08,LOC_053,19/05/2019,2
Art10,LOC_053,19/05/2019,1
Art01,LOC_054,19/05/2019,2
Art02,LOC_054,19/05/2019,1
Art08,LOC_054,19/05/2019,1
Art03,LOC_055,19/05/2019,3
Art06,LOC_055,19/05/2019,1
Art08,LOC_055,19/05/2019,2
Art09,LOC_055,19/05/2019,1
Art03,LOC_056,19/05/2019,1
Art04,LOC_056,19/05/2019,1
Art07,LOC_056,19/05/2019,3
Art01,LOC_058,19/05/2019,1
Art02,LOC_058,19/05/2019,1
Art03,LOC_058,19/05/2019,1
Art04,LOC_058,19/05/2019,1
Art06,LOC_058,19/05/2019,1
Art07,LOC_058,19/05/2019,1
Art01,LOC_059,19/05/2019,6
Art02,LOC_059,19/05/2019,2
Art03,LOC_059,19/05/2019,2
Art05,LOC_059,19/05/2019,2
Art06,LOC_059,19/05/2019,2
Art07,LOC_059,19/05/2019,2
Art10,LOC_059,19/05/2019,1
Art01,LOC_061,19/05/2019,6
Art03,LOC_061,19/05/2019,2
Art02,LOC_062,19/05/2019,1
Art03,LOC_062,19/05/2019,2
Art05,LOC_062,19/05/2019,1
Art06,LOC_064,19/05/2019,1
Art02,LOC_066,19/05/2019,1
Art04,LOC_066,19/05/2019,3
Art03,LOC_067,19/05/2019,2
Art06,LOC_067,19/05/2019,1
Art07,LOC_067,19/05/2019,1
Art10,LOC_067,19/05/2019,2
Art01,LOC_068,19/05/2019,1
Art04,LOC_068,19/05/2019,4
Art02,LOC_069,19/05/2019,3
Art04,LOC_069,19/05/2019,1
Art06,LOC_069,19/05/2019,1
Art08,LOC_069,19/05/2019,1
Art02,LOC_070,19/05/2019,3
Art04,LOC_070,19/05/2019,1
Art10,LOC_070,19/05/2019,1
Art02,LOC_071,19/05/2019,1
Art03,LOC_071,19/05/2019,1
Art05,LOC_071,19/05/2019,1
Art06,LOC_071,19/05/2019,1
Art02,LOC_072,19/05/2019,1
Art04,LOC_072,19/05/2019,1
Art05,LOC_072,19/05/2019,2
Art06,LOC_072,19/05/2019,1
Art07,LOC_072,19/05/2019,5
Art08,LOC_072,19/05/2019,2
Art09,LOC_072,19/05/2019,1
Art10,LOC_072,19/05/2019,2
Art02,LOC_073,19/05/2019,3
Art07,LOC_073,19/05/2019,2
Art05,LOC_074,19/05/2019,1
Art03,LOC_075,19/05/2019,3
Art05,LOC_075,19/05/2019,2
Art07,LOC_075,19/05/2019,3
Art01,LOC_076,19/05/2019,1
Art03,LOC_076,19/05/2019,1
Art06,LOC_076,19/05/2019,3
Art08,LOC_076,19/05/2019,1
Art03,LOC_077,19/05/2019,1
Art05,LOC_077,19/05/2019,1
Art08,LOC_077,19/05/2019,2
Art07,LOC_078,19/05/2019,1
Art01,LOC_079,19/05/2019,5
Art02,LOC_079,19/05/2019,2
Art02,LOC_081,19/05/2019,5
Art03,LOC_081,19/05/2019,6
Art05,LOC_081,19/05/2019,3
Art06,LOC_081,19/05/2019,3
Art08,LOC_081,19/05/2019,1
Art04,LOC_082,19/05/2019,1
Art06,LOC_082,19/05/2019,2
Art09,LOC_082,19/05/2019,1
Art03,LOC_083,19/05/2019,1
Art05,LOC_083,19/05/2019,1
Art07,LOC_083,19/05/2019,1
Art03,LOC_084,19/05/2019,1
Art07,LOC_084,19/05/2019,1
Art08,LOC_084,19/05/2019,1
Art09,LOC_084,19/05/2019,3
Art10,LOC_084,19/05/2019,1
Art02,LOC_085,19/05/2019,1
Art05,LOC_085,19/05/2019,1
Art07,LOC_085,19/05/2019,1
Art01,LOC_086,19/05/2019,3
Art03,LOC_086,19/05/2019,2
Art01,LOC_087,19/05/2019,3
Art02,LOC_087,19/05/2019,1
Art02,LOC_088,19/05/2019,3
Art03,LOC_088,19/05/2019,3
Art04,LOC_088,19/05/2019,1
Art10,LOC_088,19/05/2019,2
Art02,LOC_089,19/05/2019,1
Art07,LOC_089,19/05/2019,1
Art08,LOC_089,19/05/2019,1
Art10,LOC_089,19/05/2019,1
Art04,LOC_090,19/05/2019,1
Art09,LOC_090,19/05/2019,2
Art10,LOC_090,19/05/2019,1
Art02,LOC_091,19/05/2019,1
Art10,LOC_091,19/05/2019,1
Art06,LOC_092,19/05/2019,2
Art01,LOC_093,19/05/2019,3
Art02,LOC_093,19/05/2019,1
Art03,LOC_093,19/05/2019,3
Art05,LOC_093,19/05/2019,2
Art06,LOC_093,19/05/2019,1
Art08,LOC_093,19/05/2019,1
Art09,LOC_093,19/05/2019,1
Art03,LOC_094,19/05/2019,1
Art04,LOC_094,19/05/2019,2
Art07,LOC_094,19/05/2019,1
Art08,LOC_094,19/05/2019,2
Art10,LOC_094,19/05/2019,1
Art01,LOC_095,19/05/2019,3
Art02,LOC_095,19/05/2019,3
Art03,LOC_095,19/05/2019,3
Art05,LOC_095,19/05/2019,3
Art06,LOC_095,19/05/2019,9
Art01,LOC_096,19/05/2019,1
Art03,LOC_096,19/05/2019,1
Art06,LOC_096,19/05/2019,1
Art07,LOC_096,19/05/2019,1
Art10,LOC_096,19/05/2019,1
Art02,LOC_097,19/05/2019,2
Art03,LOC_097,19/05/2019,4
Art05,LOC_097,19/05/2019,2
Art09,LOC_097,19/05/2019,2
Art10,LOC_097,19/05/2019,1
Art03,LOC_098,19/05/2019,1
Art06,LOC_098,19/05/2019,1
Art03,LOC_099,19/05/2019,1
Art07,LOC_100,19/05/2019,1
Art02,LOC_101,19/05/2019,2
Art03,LOC_101,19/05/2019,1
Art04,LOC_101,19/05/2019,1
Art06,LOC_101,19/05/2019,1
Art09,LOC_101,19/05/2019,1
Art01,LOC_102,19/05/2019,3
Art02,LOC_102,19/05/2019,1
Art03,LOC_102,19/05/2019,3
Art08,LOC_102,19/05/2019,1
Art06,LOC_104,19/05/2019,1
Art08,LOC_104,19/05/2019,1
Art03,LOC_105,19/05/2019,2
Art04,LOC_105,19/05/2019,1
Art06,LOC_105,19/05/2019,1
Art08,LOC_105,19/05/2019,2
Art10,LOC_105,19/05/2019,1
Art02,LOC_106,19/05/2019,2
Art03,LOC_106,19/05/2019,1
Art06,LOC_106,19/05/2019,1
Art07,LOC_106,19/05/2019,1
Art10,LOC_106,19/05/2019,1
Art04,LOC_108,19/05/2019,2
Art06,LOC_108,19/05/2019,1
Art10,LOC_109,19/05/2019,1
Art01,LOC_110,19/05/2019,3
Art05,LOC_110,19/05/2019,1
Art06,LOC_110,19/05/2019,2
Art08,LOC_110,19/05/2019,1
Art09,LOC_110,19/05/2019,2
Art06,LOC_111,19/05/2019,1
Art02,LOC_112,19/05/2019,1
Art03,LOC_112,19/05/2019,2
Art06,LOC_112,19/05/2019,1
Art10,LOC_113,19/05/2019,1
Art06,LOC_114,19/05/2019,3
Art07,LOC_114,19/05/2019,1
Art10,LOC_114,19/05/2019,1
Art07,LOC_115,19/05/2019,1
Art08,LOC_115,19/05/2019,4
Art02,LOC_116,19/05/2019,1
Art03,LOC_117,19/05/2019,1
Art08,LOC_117,19/05/2019,1
Art09,LOC_117,19/05/2019,1
Art02,LOC_118,19/05/2019,2
Art03,LOC_118,19/05/2019,1
Art06,LOC_118,19/05/2019,2
Art07,LOC_118,19/05/2019,1
Art02,LOC_119,19/05/2019,1
Art03,LOC_119,19/05/2019,1
Art10,LOC_119,19/05/2019,1
Art07,LOC_120,19/05/2019,2
Art08,LOC_120,19/05/2019,1
Art09,LOC_120,19/05/2019,2
Art01,LOC_121,19/05/2019,2
Art06,LOC_121,19/05/2019,2
Art08,LOC_121,19/05/2019,2
Art02,LOC_122,19/05/2019,1
Art04,LOC_122,19/05/2019,4
Art01,LOC_123,19/05/2019,3
Art03,LOC_123,19/05/2019,2
Art09,LOC_123,19/05/2019,1
Art02,LOC_124,19/05/2019,1
Art03,LOC_124,19/05/2019,1
Art08,LOC_124,19/05/2019,1
Art01,LOC_125,19/05/2019,9
Art06,LOC_125,19/05/2019,1
Art08,LOC_125,19/05/2019,1
Art09,LOC_125,19/05/2019,1
Art10,LOC_125,19/05/2019,2
Art03,LOC_127,19/05/2019,1
Art04,LOC_127,19/05/2019,2
Art08,LOC_127,19/05/2019,1
Art09,LOC_127,19/05/2019,1
Art10,LOC_127,19/05/2019,1
Art05,LOC_129,19/05/2019,1
Art06,LOC_129,19/05/2019,1
Art08,LOC_129,19/05/2019,1
Art09,LOC_129,19/05/2019,2
Art10,LOC_129,19/05/2019,1
Art03,LOC_131,19/05/2019,1
Art04,LOC_131,19/05/2019,1
Art05,LOC_131,19/05/2019,1
Art06,LOC_131,19/05/2019,3
Art10,LOC_131,19/05/2019,1
Art01,LOC_132,19/05/2019,3
Art02,LOC_132,19/05/2019,1
Art03,LOC_132,19/05/2019,1
Art04,LOC_132,19/05/2019,2
Art06,LOC_132,19/05/2019,1
Art08,LOC_132,19/05/2019,1
Art01,LOC_134,19/05/2019,3
Art03,LOC_134,19/05/2019,1
Art04,LOC_134,19/05/2019,1
Art06,LOC_134,19/05/2019,2
Art09,LOC_134,19/05/2019,2
Art02,LOC_135,19/05/2019,1
Art03,LOC_135,19/05/2019,1
Art09,LOC_135,19/05/2019,1
Art06,LOC_136,19/05/2019,1
Art08,LOC_136,19/05/2019,1
Art09,LOC_136,19/05/2019,1
Art02,LOC_138,19/05/2019,1
Art06,LOC_138,19/05/2019,1
Art08,LOC_138,19/05/2019,1
Art09,LOC_138,19/05/2019,2
Art01,LOC_139,19/05/2019,6
Art02,LOC_139,19/05/2019,1
Art03,LOC_139,19/05/2019,2
Art06,LOC_139,19/05/2019,1
Art02,LOC_140,19/05/2019,1
Art06,LOC_140,19/05/2019,1
Art01,LOC_141,19/05/2019,3
Art03,LOC_141,19/05/2019,2
Art01,LOC_142,19/05/2019,3
Art02,LOC_142,19/05/2019,1
Art03,LOC_142,19/05/2019,1
Art01,LOC_143,19/05/2019,3
Art02,LOC_143,19/05/2019,1
Art03,LOC_143,19/05/2019,1
Art06,LOC_143,19/05/2019,1
Art08,LOC_143,19/05/2019,3
Art10,LOC_143,19/05/2019,1
Art03,LOC_144,19/05/2019,1
Art08,LOC_144,19/05/2019,2
Art09,LOC_145,19/05/2019,1
Art01,LOC_146,19/05/2019,3
Art06,LOC_146,19/05/2019,1
Art08,LOC_146,19/05/2019,2
Art09,LOC_146,19/05/2019,1
Art04,LOC_147,19/05/2019,1
Art08,LOC_147,19/05/2019,2
Art01,LOC_148,19/05/2019,11
Art02,LOC_148,19/05/2019,2
Art06,LOC_148,19/05/2019,1
Art10,LOC_148,19/05/2019,1
Art06,LOC_149,19/05/2019,1
Art08,LOC_149,19/05/2019,3
Art01,LOC_150,19/05/2019,1
Art03,LOC_151,19/05/2019,1
Art03,LOC_152,19/05/2019,1
Art07,LOC_152,19/05/2019,1
Art08,LOC_152,19/05/2019,1
Art06,LOC_153,19/05/2019,1
Art07,LOC_153,19/05/2019,1
Art01,LOC_154,19/05/2019,3
Art04,LOC_154,19/05/2019,1
Art02,LOC_155,19/05/2019,1
Art07,LOC_155,19/05/2019,1
Art01,LOC_156,19/05/2019,1
Art02,LOC_156,19/05/2019,1
Art04,LOC_156,19/05/2019,1
Art01,LOC_157,19/05/2019,3
Art02,LOC_157,19/05/2019,2
Art03,LOC_157,19/05/2019,2
Art05,LOC_157,19/05/2019,2
Art07,LOC_157,19/05/2019,1
Art06,LOC_159,19/05/2019,2
Art02,LOC_160,19/05/2019,1
Art01,LOC_161,19/05/2019,2
Art04,LOC_161,19/05/2019,1
Art05,LOC_161,19/05/2019,1
Art06,LOC_161,19/05/2019,1
Art08,LOC_161,19/05/2019,1
Art03,LOC_162,19/05/2019,1
Art02,LOC_164,19/05/2019,1
Art03,LOC_164,19/05/2019,1
Art07,LOC_164,19/05/2019,2
Art10,LOC_164,19/05/2019,1
Art03,LOC_167,19/05/2019,2
Art01,LOC_168,19/05/2019,1
Art06,LOC_168,19/05/2019,1
Art06,LOC_169,19/05/2019,2
Art09,LOC_169,19/05/2019,2
